State,Year,Fuel_Consumption (Million Liters),Income (Crore INR),Fuel_Price (INR per Liter),Population,Vehicle_Type
Uttar Pradesh,1961,77.23,193895.25,2.15,57966805,Four-Wheeler
Uttar Pradesh,1961,40.26,82129.2,2.15,66159975,Heavy Vehicle
Uttar Pradesh,1962,27.47,106212.28,2.3,88971292,Two-Wheeler
Uttar Pradesh,1962,14.23,32551.61,2.3,23739837,Four-Wheeler
Uttar Pradesh,1962,25.07,75245.0,2.3,17460827,Heavy Vehicle
Uttar Pradesh,1963,26.75,33531.24,2.45,44664979,Two-Wheeler
Uttar Pradesh,1963,31.7,72874.62,2.45,95112305,Four-Wheeler
Uttar Pradesh,1963,5.28,78220.39,2.45,9309065,Heavy Vehicle
Uttar Pradesh,1964,85.81,104049.41,2.6,40962895,Two-Wheeler
Uttar Pradesh,1964,50.95,105474.25,2.6,68426706,Four-Wheeler
Uttar Pradesh,1964,8.36,10699.9,2.6,52608206,Heavy Vehicle
Uttar Pradesh,1965,48.09,127726.16,2.75,42069146,Two-Wheeler
Uttar Pradesh,1965,40.15,42629.74,2.75,65219353,Four-Wheeler
Uttar Pradesh,1965,9.01,187805.92,2.75,81447532,Heavy Vehicle
Uttar Pradesh,1966,21.89,171529.83,2.9,12521353,Two-Wheeler
Uttar Pradesh,1966,69.65,146797.81,2.9,8238620,Four-Wheeler
Uttar Pradesh,1966,53.48,188802.19,2.9,44002006,Heavy Vehicle
Uttar Pradesh,1967,6.09,47815.73,3.05,53088322,Two-Wheeler
Uttar Pradesh,1967,78.67,73951.72,3.05,99934975,Four-Wheeler
Uttar Pradesh,1967,62.48,142981.02,3.05,53745379,Heavy Vehicle
Uttar Pradesh,1968,3.32,150634.43,3.2,3091315,Two-Wheeler
Uttar Pradesh,1968,51.94,112542.81,3.2,50333760,Four-Wheeler
Uttar Pradesh,1968,68.13,68345.72,3.2,95923469,Heavy Vehicle
Uttar Pradesh,1969,17.65,19627.9,3.35,98067998,Two-Wheeler
Uttar Pradesh,1969,27.85,190182.82,3.35,35195563,Four-Wheeler
Uttar Pradesh,1969,61.17,58705.52,3.35,8951068,Heavy Vehicle
Uttar Pradesh,1970,89.86,3173.06,3.5,41685673,Two-Wheeler
Uttar Pradesh,1970,14.52,30480.02,3.5,4017195,Four-Wheeler
Uttar Pradesh,1970,36.04,20891.03,3.5,83227350,Heavy Vehicle
Uttar Pradesh,1971,92.66,172045.25,3.75,92517362,Two-Wheeler
Uttar Pradesh,1971,66.28,90160.33,3.75,46934161,Four-Wheeler
Uttar Pradesh,1971,23.51,143483.35,3.75,52671857,Heavy Vehicle
Uttar Pradesh,1972,89.25,56313.04,4.0,25291928,Two-Wheeler
Uttar Pradesh,1972,6.76,34459.37,4.0,73405026,Four-Wheeler
Uttar Pradesh,1972,7.64,195363.17,4.0,63514457,Heavy Vehicle
Uttar Pradesh,1973,96.4,43046.04,4.25,61460567,Two-Wheeler
Uttar Pradesh,1973,8.25,150347.09,4.25,7239527,Four-Wheeler
Uttar Pradesh,1973,31.29,152650.25,4.25,85935323,Heavy Vehicle
Uttar Pradesh,1974,5.04,78273.64,4.5,64443419,Two-Wheeler
Uttar Pradesh,1974,61.55,46170.96,4.5,2313447,Four-Wheeler
Uttar Pradesh,1974,0.44,21196.63,4.5,23555341,Heavy Vehicle
Uttar Pradesh,1975,26.28,189145.45,4.75,3106243,Two-Wheeler
Uttar Pradesh,1975,1.03,87750.66,4.75,9171706,Four-Wheeler
Uttar Pradesh,1975,86.83,164691.11,4.75,71511539,Heavy Vehicle
Uttar Pradesh,1976,17.25,38928.23,5.0,93362612,Two-Wheeler
Uttar Pradesh,1976,93.89,113370.6,5.0,8360998,Four-Wheeler
Uttar Pradesh,1976,78.35,16069.53,5.0,97773598,Heavy Vehicle
Uttar Pradesh,1977,41.39,104690.09,5.25,82364512,Two-Wheeler
Uttar Pradesh,1977,50.39,167008.45,5.25,34794508,Four-Wheeler
Uttar Pradesh,1977,56.14,69095.91,5.25,27302525,Heavy Vehicle
Uttar Pradesh,1978,61.47,43263.33,5.5,93526134,Two-Wheeler
Uttar Pradesh,1978,41.17,121229.08,5.5,78404081,Four-Wheeler
Uttar Pradesh,1978,10.34,149065.82,5.5,94589079,Heavy Vehicle
Uttar Pradesh,1979,50.81,20891.01,5.75,30801913,Two-Wheeler
Uttar Pradesh,1979,31.25,178805.47,5.75,25627127,Four-Wheeler
Uttar Pradesh,1979,69.27,136154.7,5.75,2370255,Heavy Vehicle
Uttar Pradesh,1980,65.74,119740.52,6.0,50612605,Two-Wheeler
Uttar Pradesh,1980,52.43,94209.57,6.0,46570215,Four-Wheeler
Uttar Pradesh,1980,63.77,138696.02,6.0,84078343,Heavy Vehicle
Uttar Pradesh,1981,31.17,71804.81,6.2,96194333,Two-Wheeler
Uttar Pradesh,1981,11.66,28693.38,6.2,32614900,Four-Wheeler
Uttar Pradesh,1981,21.7,39897.88,6.2,29513337,Heavy Vehicle
Uttar Pradesh,1982,68.81,155222.24,6.4,39492943,Two-Wheeler
Uttar Pradesh,1982,56.62,101178.42,6.4,19674557,Four-Wheeler
Uttar Pradesh,1982,65.5,23067.9,6.4,19550412,Heavy Vehicle
Uttar Pradesh,1983,44.23,5424.8,6.6,31181623,Two-Wheeler
Uttar Pradesh,1983,9.19,137218.77,6.6,40505824,Four-Wheeler
Uttar Pradesh,1983,11.76,55097.53,6.6,36631785,Heavy Vehicle
Uttar Pradesh,1984,74.55,166674.99,6.8,42230613,Two-Wheeler
Uttar Pradesh,1984,4.88,162917.56,6.8,87361662,Four-Wheeler
Uttar Pradesh,1984,61.66,70804.55,6.8,88838514,Heavy Vehicle
Uttar Pradesh,1985,60.75,190754.26,7.0,32491266,Two-Wheeler
Uttar Pradesh,1985,88.73,85771.7,7.0,32885338,Four-Wheeler
Uttar Pradesh,1985,86.94,107323.59,7.0,91513561,Heavy Vehicle
Uttar Pradesh,1986,20.12,133495.68,7.2,90539294,Two-Wheeler
Uttar Pradesh,1986,76.36,132271.9,7.2,78863307,Four-Wheeler
Uttar Pradesh,1986,48.2,80194.08,7.2,30468780,Heavy Vehicle
Uttar Pradesh,1987,68.53,53398.66,7.4,35282176,Two-Wheeler
Uttar Pradesh,1987,32.75,114577.04,7.4,27893276,Four-Wheeler
Uttar Pradesh,1987,14.26,61073.28,7.4,13004306,Heavy Vehicle
Uttar Pradesh,1988,20.79,11379.09,7.6,24037900,Two-Wheeler
Uttar Pradesh,1988,41.26,139696.43,7.6,73463689,Four-Wheeler
Uttar Pradesh,1988,57.04,192017.21,7.6,82337648,Heavy Vehicle
Uttar Pradesh,1989,86.71,138823.04,7.8,97379970,Two-Wheeler
Uttar Pradesh,1989,12.39,156494.74,7.8,70114947,Four-Wheeler
Uttar Pradesh,1989,50.89,135753.58,7.8,42622845,Heavy Vehicle
Uttar Pradesh,1990,26.55,45729.81,8.0,52642075,Two-Wheeler
Uttar Pradesh,1990,35.76,116390.63,8.0,84127144,Four-Wheeler
Uttar Pradesh,1990,80.22,4351.71,8.0,85648448,Heavy Vehicle
Uttar Pradesh,1991,27.73,142216.47,9.4,13881334,Two-Wheeler
Uttar Pradesh,1991,40.36,68106.87,9.4,72968751,Four-Wheeler
Uttar Pradesh,1991,65.09,53247.61,9.4,85661586,Heavy Vehicle
Uttar Pradesh,1992,84.81,109289.02,10.8,65431442,Two-Wheeler
Uttar Pradesh,1992,69.62,23709.12,10.8,20564963,Four-Wheeler
Uttar Pradesh,1992,6.65,159112.5,10.8,79146994,Heavy Vehicle
Uttar Pradesh,1993,91.76,104175.03,12.2,77942566,Two-Wheeler
Uttar Pradesh,1993,71.18,24169.97,12.2,67998941,Four-Wheeler
Uttar Pradesh,1993,30.66,34642.55,12.2,46660822,Heavy Vehicle
Uttar Pradesh,1994,77.44,42679.46,13.6,24666604,Two-Wheeler
Uttar Pradesh,1994,53.32,44194.85,13.6,55444628,Four-Wheeler
Uttar Pradesh,1994,73.48,117929.74,13.6,55234250,Heavy Vehicle
Uttar Pradesh,1995,15.63,187002.2,15.0,63739130,Two-Wheeler
Uttar Pradesh,1995,0.47,188370.24,15.0,93056203,Four-Wheeler
Uttar Pradesh,1995,29.04,127197.07,15.0,86338493,Heavy Vehicle
Uttar Pradesh,1996,28.4,152305.11,16.4,94139112,Two-Wheeler
Uttar Pradesh,1996,62.58,131717.32,16.4,1792533,Four-Wheeler
Uttar Pradesh,1996,62.82,30434.62,16.4,77369443,Heavy Vehicle
Uttar Pradesh,1997,40.78,60645.97,17.8,39426447,Two-Wheeler
Uttar Pradesh,1997,98.72,46695.25,17.8,81648988,Four-Wheeler
Uttar Pradesh,1997,5.31,148008.52,17.8,39912270,Heavy Vehicle
Uttar Pradesh,1998,70.47,1905.58,19.2,80475887,Two-Wheeler
Uttar Pradesh,1998,80.78,150801.68,19.2,57486752,Four-Wheeler
Uttar Pradesh,1998,73.56,144595.24,19.2,37240189,Heavy Vehicle
Uttar Pradesh,1999,38.97,19354.78,20.6,32287718,Two-Wheeler
Uttar Pradesh,1999,53.29,166222.93,20.6,66725420,Four-Wheeler
Uttar Pradesh,1999,5.28,111999.43,20.6,96205442,Heavy Vehicle
Uttar Pradesh,2000,9.51,128720.71,22.0,17379104,Two-Wheeler
Uttar Pradesh,2000,28.29,75518.97,22.0,29212091,Four-Wheeler
Uttar Pradesh,2000,28.04,102082.91,22.0,1824684,Heavy Vehicle
Uttar Pradesh,2001,84.47,49852.98,24.8,42828818,Two-Wheeler
Uttar Pradesh,2001,15.78,55957.35,24.8,84351110,Four-Wheeler
Uttar Pradesh,2001,80.15,120071.43,24.8,65303141,Heavy Vehicle
Uttar Pradesh,2002,12.28,146834.71,27.6,71954719,Two-Wheeler
Uttar Pradesh,2002,12.75,17442.94,27.6,5687676,Four-Wheeler
Uttar Pradesh,2002,0.47,92151.72,27.6,21975595,Heavy Vehicle
Uttar Pradesh,2003,52.39,124793.98,30.4,64367379,Two-Wheeler
Uttar Pradesh,2003,58.94,1739.41,30.4,71390235,Four-Wheeler
Uttar Pradesh,2003,81.54,129938.88,30.4,52246458,Heavy Vehicle
Uttar Pradesh,2004,93.43,12635.74,33.2,23442434,Two-Wheeler
Uttar Pradesh,2004,55.3,116364.41,33.2,19311196,Four-Wheeler
Uttar Pradesh,2004,78.05,79537.51,33.2,53963651,Heavy Vehicle
Uttar Pradesh,2005,55.4,186076.79,36.0,50734122,Two-Wheeler
Uttar Pradesh,2005,58.71,141812.11,36.0,4700225,Four-Wheeler
Uttar Pradesh,2005,41.26,92929.74,36.0,71061429,Heavy Vehicle
Uttar Pradesh,2006,85.9,74082.86,38.8,61866995,Two-Wheeler
Uttar Pradesh,2006,26.93,176820.49,38.8,28427506,Four-Wheeler
Uttar Pradesh,2006,61.0,111984.02,38.8,67351993,Heavy Vehicle
Uttar Pradesh,2007,71.47,137339.97,41.6,12978365,Two-Wheeler
Uttar Pradesh,2007,4.1,127553.74,41.6,81030837,Four-Wheeler
Uttar Pradesh,2007,8.9,123623.05,41.6,30966176,Heavy Vehicle
Uttar Pradesh,2008,9.74,42717.96,44.4,15856350,Two-Wheeler
Uttar Pradesh,2008,85.65,110295.28,44.4,34844006,Four-Wheeler
Uttar Pradesh,2008,72.73,168920.25,44.4,59984336,Heavy Vehicle
Uttar Pradesh,2009,54.36,199031.84,47.2,12116475,Two-Wheeler
Uttar Pradesh,2009,6.02,182130.53,47.2,38371936,Four-Wheeler
Uttar Pradesh,2009,51.29,15146.58,47.2,68169533,Heavy Vehicle
Uttar Pradesh,2010,28.39,174629.78,50.0,91108736,Two-Wheeler
Uttar Pradesh,2010,86.25,171759.0,50.0,69820384,Four-Wheeler
Uttar Pradesh,2010,20.16,187394.94,50.0,75699680,Heavy Vehicle
Uttar Pradesh,2011,63.41,141494.23,52.0,71818888,Two-Wheeler
Uttar Pradesh,2011,77.75,79697.01,52.0,65767228,Four-Wheeler
Uttar Pradesh,2011,53.33,163229.96,52.0,49863704,Heavy Vehicle
Uttar Pradesh,2012,38.75,47060.02,54.0,72839653,Two-Wheeler
Uttar Pradesh,2012,97.04,7374.4,54.0,90419764,Four-Wheeler
Uttar Pradesh,2012,64.54,14484.99,54.0,94884820,Heavy Vehicle
Uttar Pradesh,2013,24.54,66472.31,56.0,34362418,Two-Wheeler
Uttar Pradesh,2013,27.7,135425.14,56.0,78074670,Four-Wheeler
Uttar Pradesh,2013,47.46,117491.22,56.0,18808430,Heavy Vehicle
Uttar Pradesh,2014,87.89,156259.79,58.0,55627401,Two-Wheeler
Uttar Pradesh,2014,8.26,193149.08,58.0,45612842,Four-Wheeler
Uttar Pradesh,2014,39.68,166907.16,58.0,93455199,Heavy Vehicle
Uttar Pradesh,2015,63.94,126432.17,60.0,80811547,Two-Wheeler
Uttar Pradesh,2015,75.07,70759.19,60.0,20925158,Four-Wheeler
Uttar Pradesh,2015,76.7,25597.94,60.0,44393496,Heavy Vehicle
Uttar Pradesh,2016,35.54,82481.66,62.0,17245121,Two-Wheeler
Uttar Pradesh,2016,24.89,84421.03,62.0,31955463,Four-Wheeler
Uttar Pradesh,2016,48.24,36819.59,62.0,52980591,Heavy Vehicle
Uttar Pradesh,2017,58.74,190134.39,64.0,75035753,Two-Wheeler
Uttar Pradesh,2017,37.7,27948.0,64.0,46319771,Four-Wheeler
Uttar Pradesh,2017,81.35,168585.94,64.0,22092387,Heavy Vehicle
Uttar Pradesh,2018,28.42,31006.09,66.0,54869308,Two-Wheeler
Uttar Pradesh,2018,76.06,129206.69,66.0,3067900,Four-Wheeler
Uttar Pradesh,2018,64.5,165116.59,66.0,2377738,Heavy Vehicle
Uttar Pradesh,2019,6.19,123603.02,68.0,44693600,Two-Wheeler
Uttar Pradesh,2019,9.85,29565.24,68.0,9819599,Four-Wheeler
Uttar Pradesh,2019,19.62,120120.52,68.0,92793492,Heavy Vehicle
Uttar Pradesh,2020,66.37,180713.51,70.0,7016515,Two-Wheeler
Uttar Pradesh,2020,83.21,174821.35,70.0,18364605,Four-Wheeler
Uttar Pradesh,2020,50.37,48487.67,70.0,69604028,Heavy Vehicle
Uttar Pradesh,2021,73.94,86323.64,73.0,81780496,Two-Wheeler
Uttar Pradesh,2021,83.58,93385.74,73.0,5021839,Four-Wheeler
Uttar Pradesh,2021,43.92,101711.11,73.0,11047412,Heavy Vehicle
Uttar Pradesh,2022,75.88,56307.09,76.0,12601291,Two-Wheeler
Uttar Pradesh,2022,43.61,25755.93,76.0,3994418,Four-Wheeler
Uttar Pradesh,2022,14.97,136624.35,76.0,96995074,Heavy Vehicle
Uttar Pradesh,2023,71.77,169246.76,79.0,74084793,Two-Wheeler
Uttar Pradesh,2023,42.65,35232.15,79.0,55148133,Four-Wheeler
Uttar Pradesh,2023,43.95,98305.1,79.0,48101800,Heavy Vehicle
Uttar Pradesh,2024,41.4,13522.45,82.0,598083,Two-Wheeler
Uttar Pradesh,2024,78.43,163553.41,82.0,6788392,Four-Wheeler
Uttar Pradesh,2024,30.91,131574.61,82.0,48446465,Heavy Vehicle
Uttar Pradesh,2025,29.5,22236.76,85.0,53166771,Two-Wheeler
Uttar Pradesh,2025,38.69,157978.65,85.0,66612773,Four-Wheeler
Uttar Pradesh,2025,29.86,26820.06,85.0,53476115,Heavy Vehicle
Uttar Pradesh,2026,94.51,157696.05,88.0,74975834,Two-Wheeler
Uttar Pradesh,2026,40.79,127560.86,88.0,82468154,Four-Wheeler
Uttar Pradesh,2026,79.56,3204.71,88.0,88494925,Heavy Vehicle
Uttar Pradesh,2027,66.81,170800.91,91.0,52382414,Two-Wheeler
Uttar Pradesh,2027,37.76,4369.47,91.0,46873404,Four-Wheeler
Uttar Pradesh,2027,0.76,69230.63,91.0,98602368,Heavy Vehicle
Uttar Pradesh,2028,43.55,164093.24,94.0,48897648,Two-Wheeler
Uttar Pradesh,2028,54.39,103974.28,94.0,29922393,Four-Wheeler
Uttar Pradesh,2028,43.01,99172.29,94.0,22834242,Heavy Vehicle
Uttar Pradesh,2029,38.35,121928.57,97.0,16790344,Two-Wheeler
Uttar Pradesh,2029,38.48,65107.5,97.0,50300691,Four-Wheeler
Uttar Pradesh,2029,75.81,104432.31,97.0,83938858,Heavy Vehicle
Uttar Pradesh,2030,65.02,173752.9,100.0,68057427,Two-Wheeler
Uttar Pradesh,2030,65.91,65063.08,100.0,31748707,Four-Wheeler
Uttar Pradesh,2030,49.17,168404.89,100.0,50832221,Heavy Vehicle
Uttar Pradesh,2031,38.53,5475.79,102.0,44028571,Two-Wheeler
Uttar Pradesh,2031,42.42,91712.94,102.0,50867653,Four-Wheeler
Uttar Pradesh,2031,20.79,101873.43,102.0,38778860,Heavy Vehicle
Uttar Pradesh,2032,81.88,94405.91,104.0,76576068,Two-Wheeler
Uttar Pradesh,2032,2.93,136492.68,104.0,72454628,Four-Wheeler
Uttar Pradesh,2032,12.35,71949.22,104.0,40191661,Heavy Vehicle
Uttar Pradesh,2033,6.63,165895.61,106.0,73136048,Two-Wheeler
Uttar Pradesh,2033,72.85,80987.82,106.0,42923905,Four-Wheeler
Uttar Pradesh,2033,59.31,182195.56,106.0,31036689,Heavy Vehicle
Uttar Pradesh,2034,58.45,59582.53,108.0,3585317,Two-Wheeler
Uttar Pradesh,2034,73.17,24842.98,108.0,99479224,Four-Wheeler
Uttar Pradesh,2034,80.54,11615.31,108.0,58505855,Heavy Vehicle
Uttar Pradesh,2035,61.67,17555.82,110.0,73359182,Two-Wheeler
Uttar Pradesh,2035,45.91,55714.49,110.0,46703862,Four-Wheeler
Uttar Pradesh,2035,40.79,144475.27,110.0,64874639,Heavy Vehicle
Uttar Pradesh,2036,19.51,115760.76,112.0,90932440,Two-Wheeler
Uttar Pradesh,2036,66.06,1139.04,112.0,9677098,Four-Wheeler
Uttar Pradesh,2036,92.84,26546.38,112.0,3420706,Heavy Vehicle
Uttar Pradesh,2037,15.71,195887.66,114.0,19621795,Two-Wheeler
Uttar Pradesh,2037,25.62,65553.74,114.0,41397012,Four-Wheeler
Uttar Pradesh,2037,16.97,198600.0,114.0,21425604,Heavy Vehicle
Uttar Pradesh,2038,50.38,61033.69,116.0,80770873,Two-Wheeler
Uttar Pradesh,2038,20.77,22074.31,116.0,85544763,Four-Wheeler
Uttar Pradesh,2038,6.89,103559.87,116.0,66627338,Heavy Vehicle
Uttar Pradesh,2039,80.62,86339.81,118.0,44701055,Two-Wheeler
Uttar Pradesh,2039,32.64,104851.54,118.0,23751049,Four-Wheeler
Uttar Pradesh,2039,91.75,137551.15,118.0,20554110,Heavy Vehicle
Uttar Pradesh,2040,60.93,17937.41,120.0,36166809,Two-Wheeler
Uttar Pradesh,2040,35.72,14128.27,120.0,3512370,Four-Wheeler
Uttar Pradesh,2040,29.06,124907.57,120.0,73656237,Heavy Vehicle
Uttar Pradesh,2041,16.05,122883.12,123.0,1515990,Two-Wheeler
Uttar Pradesh,2041,91.7,161870.04,123.0,8156759,Four-Wheeler
Uttar Pradesh,2041,98.41,61083.45,123.0,63644795,Heavy Vehicle
Uttar Pradesh,2042,85.72,165612.01,126.0,85024702,Two-Wheeler
Uttar Pradesh,2042,91.07,94876.22,126.0,5153109,Four-Wheeler
Uttar Pradesh,2042,86.3,147474.3,126.0,68992364,Heavy Vehicle
Uttar Pradesh,2043,7.67,157259.08,129.0,57404735,Two-Wheeler
Uttar Pradesh,2043,62.17,106517.36,129.0,17414387,Four-Wheeler
Uttar Pradesh,2043,74.36,61176.19,129.0,88033419,Heavy Vehicle
Uttar Pradesh,2044,65.95,12667.13,132.0,70902699,Two-Wheeler
Uttar Pradesh,2044,7.05,46811.95,132.0,59844652,Four-Wheeler
Uttar Pradesh,2044,14.77,157718.58,132.0,76837415,Heavy Vehicle
Uttar Pradesh,2045,41.75,33191.15,135.0,25365881,Two-Wheeler
Uttar Pradesh,2045,50.26,191543.2,135.0,49674463,Four-Wheeler
Uttar Pradesh,2045,58.56,39159.63,135.0,81541335,Heavy Vehicle
Uttar Pradesh,2046,39.23,38718.98,138.0,48293703,Two-Wheeler
Uttar Pradesh,2046,65.41,151482.02,138.0,12439034,Four-Wheeler
Uttar Pradesh,2046,21.12,53299.84,138.0,2604044,Heavy Vehicle
Uttar Pradesh,2047,55.87,67485.05,141.0,84127103,Two-Wheeler
Uttar Pradesh,2047,54.38,177024.66,141.0,64353905,Four-Wheeler
Uttar Pradesh,2047,10.89,91608.26,141.0,49800151,Heavy Vehicle
Uttar Pradesh,2048,71.61,37226.06,144.0,18055564,Two-Wheeler
Uttar Pradesh,2048,3.66,38159.4,144.0,14118344,Four-Wheeler
Uttar Pradesh,2048,35.55,157368.9,144.0,55858070,Heavy Vehicle
Uttar Pradesh,2049,57.98,139670.03,147.0,80575292,Two-Wheeler
Uttar Pradesh,2049,41.24,18789.02,147.0,58043495,Four-Wheeler
Uttar Pradesh,2049,11.5,78652.04,147.0,51345799,Heavy Vehicle
Uttar Pradesh,2050,76.58,83030.3,150.0,32535219,Two-Wheeler
Uttar Pradesh,2050,33.12,41354.49,150.0,88759448,Four-Wheeler
Uttar Pradesh,2050,1.81,59855.86,150.0,67677548,Heavy Vehicle
Uttarakhand,1950,25.49,147424.66,1.5,53408459,Two-Wheeler
Uttarakhand,1950,1.63,92538.61,1.5,24097725,Four-Wheeler
Uttarakhand,1950,60.67,183944.34,1.5,9586794,Heavy Vehicle
Uttarakhand,1951,49.56,21274.95,1.55,9721979,Two-Wheeler
Uttarakhand,1951,30.15,199850.64,1.55,18843839,Four-Wheeler
Uttarakhand,1951,45.98,37657.0,1.55,31160883,Heavy Vehicle
Uttarakhand,1952,50.98,72661.58,1.6,19905472,Two-Wheeler
Uttarakhand,1952,43.56,57518.67,1.6,37854133,Four-Wheeler
Uttarakhand,1952,41.7,117275.43,1.6,75771109,Heavy Vehicle
Uttarakhand,1953,31.03,54566.94,1.65,38422428,Two-Wheeler
Uttarakhand,1953,47.15,65236.75,1.65,52498092,Four-Wheeler
Uttarakhand,1953,3.24,38133.27,1.65,41806799,Heavy Vehicle
Uttarakhand,1954,36.62,86520.15,1.7,49656635,Two-Wheeler
Uttarakhand,1954,69.78,114388.7,1.7,2233022,Four-Wheeler
Uttarakhand,1954,19.47,10103.79,1.7,72506077,Heavy Vehicle
Uttarakhand,1955,81.38,187357.49,1.75,63927217,Two-Wheeler
Uttarakhand,1955,55.52,101421.51,1.75,77337392,Four-Wheeler
Uttarakhand,1955,13.46,67972.06,1.75,4486387,Heavy Vehicle
Uttarakhand,1956,37.27,82991.11,1.8,69960140,Two-Wheeler
Uttarakhand,1956,98.93,82175.17,1.8,79635678,Four-Wheeler
Uttarakhand,1956,55.21,98231.94,1.8,89477212,Heavy Vehicle
Uttarakhand,1957,85.86,109471.21,1.85,67296511,Two-Wheeler
Uttarakhand,1957,16.98,158626.7,1.85,37924057,Four-Wheeler
Uttarakhand,1957,57.06,102659.11,1.85,49297460,Heavy Vehicle
Uttarakhand,1958,7.14,127732.17,1.9,5248432,Two-Wheeler
Uttarakhand,1958,22.34,109288.14,1.9,59392160,Four-Wheeler
Uttarakhand,1958,89.65,121412.26,1.9,76658995,Heavy Vehicle
Uttarakhand,1959,96.03,132594.2,1.95,2304517,Two-Wheeler
Uttarakhand,1959,96.42,61945.41,1.95,69291952,Four-Wheeler
Uttarakhand,1959,69.88,75661.49,1.95,2843366,Heavy Vehicle
Uttarakhand,1960,1.56,17221.74,2.0,22102881,Two-Wheeler
Uttarakhand,1960,76.27,56264.57,2.0,46631389,Four-Wheeler
Uttarakhand,1960,44.25,123199.57,2.0,55527444,Heavy Vehicle
Uttarakhand,1961,84.45,11861.61,2.15,66321817,Two-Wheeler
Uttarakhand,1961,47.26,110747.18,2.15,29387166,Four-Wheeler
Uttarakhand,1961,90.22,19695.11,2.15,1190809,Heavy Vehicle
Uttarakhand,1962,17.81,39995.56,2.3,79221771,Two-Wheeler
Uttarakhand,1962,86.0,54728.57,2.3,959562,Four-Wheeler
Uttarakhand,1962,89.67,189008.85,2.3,95478827,Heavy Vehicle
Uttarakhand,1963,14.17,75903.56,2.45,61804214,Two-Wheeler
Uttarakhand,1963,13.27,110760.83,2.45,22264420,Four-Wheeler
Uttarakhand,1963,6.19,83690.34,2.45,40664678,Heavy Vehicle
Uttarakhand,1964,11.84,155564.61,2.6,12706869,Two-Wheeler
Uttarakhand,1964,79.07,59932.33,2.6,39434359,Four-Wheeler
Uttarakhand,1964,89.7,185604.8,2.6,23949232,Heavy Vehicle
Uttarakhand,1965,38.3,8203.97,2.75,81044062,Two-Wheeler
Uttarakhand,1965,60.63,101312.29,2.75,68306483,Four-Wheeler
Uttarakhand,1965,7.13,150604.18,2.75,49210774,Heavy Vehicle
Uttarakhand,1966,37.08,153612.96,2.9,24653350,Two-Wheeler
Uttarakhand,1966,25.18,52639.67,2.9,98297204,Four-Wheeler
Uttarakhand,1966,47.58,158627.44,2.9,911076,Heavy Vehicle
Uttarakhand,1967,60.28,61826.39,3.05,91274201,Two-Wheeler
Uttarakhand,1967,18.67,173872.25,3.05,5611074,Four-Wheeler
Uttarakhand,1967,78.4,50527.83,3.05,42562531,Heavy Vehicle
Uttarakhand,1968,25.33,81906.6,3.2,30662763,Two-Wheeler
Uttarakhand,1968,56.11,19643.63,3.2,40532846,Four-Wheeler
Uttarakhand,1968,23.26,60362.48,3.2,62410207,Heavy Vehicle
Uttarakhand,1969,98.42,64659.06,3.35,86412369,Two-Wheeler
Uttarakhand,1969,16.05,152100.11,3.35,58832059,Four-Wheeler
Uttarakhand,1969,74.69,139595.33,3.35,80095171,Heavy Vehicle
Uttarakhand,1970,67.82,15946.23,3.5,46532360,Two-Wheeler
Uttarakhand,1970,54.27,112905.83,3.5,35670223,Four-Wheeler
Uttarakhand,1970,51.07,37235.83,3.5,67561033,Heavy Vehicle
Uttarakhand,1971,82.08,33261.63,3.75,88835568,Two-Wheeler
Uttarakhand,1971,65.78,128781.38,3.75,16770376,Four-Wheeler
Uttarakhand,1971,80.48,199719.3,3.75,27289916,Heavy Vehicle
Uttarakhand,1972,53.49,184377.05,4.0,6786330,Two-Wheeler
Uttarakhand,1972,28.58,36684.75,4.0,7288091,Four-Wheeler
Uttarakhand,1972,14.51,64180.15,4.0,21095829,Heavy Vehicle
Uttarakhand,1973,72.99,159199.76,4.25,40029677,Two-Wheeler
Uttarakhand,1973,32.0,138015.45,4.25,39823040,Four-Wheeler
Uttarakhand,1973,18.57,33467.54,4.25,40466271,Heavy Vehicle
Uttarakhand,1974,59.67,70646.66,4.5,84383181,Two-Wheeler
Uttarakhand,1974,67.98,43042.47,4.5,13710027,Four-Wheeler
Uttarakhand,1974,57.25,125599.49,4.5,48518200,Heavy Vehicle
Uttarakhand,1975,93.87,138134.09,4.75,49858656,Two-Wheeler
Uttarakhand,1975,84.02,16190.15,4.75,70479303,Four-Wheeler
Uttarakhand,1975,51.54,42802.17,4.75,39331432,Heavy Vehicle
Uttarakhand,1976,68.9,18169.05,5.0,56545275,Two-Wheeler
Uttarakhand,1976,12.58,75996.04,5.0,80391911,Four-Wheeler
Uttarakhand,1976,83.93,1710.4,5.0,34083177,Heavy Vehicle
Uttarakhand,1977,51.06,144065.32,5.25,75439449,Two-Wheeler
Uttarakhand,1977,30.06,39242.02,5.25,66404047,Four-Wheeler
Uttarakhand,1977,38.74,176068.34,5.25,30507175,Heavy Vehicle
Uttarakhand,1978,75.23,15118.92,5.5,24574156,Two-Wheeler
Uttarakhand,1978,56.51,35975.02,5.5,50631718,Four-Wheeler
Uttarakhand,1978,48.05,107718.8,5.5,10376313,Heavy Vehicle
Uttarakhand,1979,34.34,88126.07,5.75,82448460,Two-Wheeler
Uttarakhand,1979,50.84,37111.98,5.75,69188528,Four-Wheeler
Uttarakhand,1979,49.96,85675.85,5.75,24576557,Heavy Vehicle
